ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2021,21359,08/21/21,1002,56.56,-58.80333,SAT-HIGH,GEN,GEN,RCM2
2021,21365,08/21/21,1002,55.06667,-57.15667,SAT-HIGH,GEN,GEN,RCM2
2021,176,08/21/21,1034,60.115,-63.33167,SAT-HIGH,GEN,GEN,RCM1
2021,178,08/21/21,1034,59.865,-62.86833,SAT-HIGH,GEN,GEN,RCM1
2021,200,08/21/21,1034,59.775,-61.095,SAT-HIGH,GEN,GEN,RCM1
2021,205,08/21/21,1034,59.765,-61.69333,SAT-HIGH,GEN,GEN,RCM1
2021,216,08/21/21,1034,59.435,-61.20333,SAT-HIGH,GEN,GEN,RCM1
2021,217,08/21/21,1034,59.845,-60.95333,SAT-HIGH,GEN,GEN,RCM1
2021,218,08/21/21,1034,59.67333,-61.14333,SAT-HIGH,VLG,ISL,RCM1
2021,235,08/21/21,1034,59.66333,-61.34167,SAT-HIGH,GEN,GEN,RCM1
2021,258,08/21/21,1034,59.73167,-61.115,SAT-HIGH,GEN,GEN,RCM1
2021,268,08/21/21,1034,58.46,-61.205,SAT-HIGH,GEN,GEN,RCM1
2021,270,08/21/21,1034,59.175,-61.49167,SAT-HIGH,GEN,GEN,RCM1
2021,10001,08/21/21,1034,59.12833,-62.845,SAT-HIGH,GEN,GEN,RCM1
2021,10004,08/21/21,1034,59.05833,-61.98667,SAT-HIGH,GEN,GEN,RCM1
2021,10008,08/21/21,1034,59.995,-62.29333,SAT-HIGH,VLG,ISL,RCM1
2021,10010,08/21/21,1034,59.66333,-61.32833,SAT-HIGH,GEN,GEN,RCM1
2021,10012,08/21/21,1034,59.02167,-61.50833,SAT-HIGH,GEN,GEN,RCM1
2021,10013,08/21/21,1034,58.45167,-61.18833,SAT-HIGH,GEN,GEN,RCM1
2021,10014,08/21/21,1034,60.025,-63.86333,SAT-HIGH,GEN,GEN,RCM1
2021,10015,08/21/21,1034,59.97333,-63.77833,SAT-HIGH,GEN,GEN,RCM1
2021,10016,08/21/21,1034,59.11,-61.54333,SAT-HIGH,GEN,GEN,RCM1
2021,10017,08/21/21,1034,59.10333,-61.54,SAT-HIGH,GEN,GEN,RCM1
2021,20848,08/21/21,1034,59.22,-62.68,SAT-HIGH,GEN,GEN,RCM1
2021,21365,08/21/21,2132,54.94,-57.07167,SAT-HIGH,GEN,GEN,RCM1
2021,100,08/22/21,1009,57.6,-60.025,SAT-HIGH,GEN,GEN,RCM2
2021,103,08/22/21,1009,57.57,-60.01333,SAT-HIGH,GEN,GEN,RCM2
2021,110,08/22/21,1009,57.55667,-60.04,SAT-HIGH,GEN,GEN,RCM2
2021,140,08/22/21,1009,58.20833,-61.35167,SAT-HIGH,GEN,GEN,RCM2
2021,147,08/22/21,1009,57.52167,-60.02667,SAT-HIGH,GEN,GEN,RCM2
2021,162,08/22/21,1009,57.92833,-60.31667,SAT-HIGH,GEN,GEN,RCM2
2021,163,08/22/21,1009,58.33833,-61.04167,SAT-HIGH,GEN,GEN,RCM2
2021,180,08/22/21,1009,59.025,-60.51667,SAT-HIGH,GEN,GEN,RCM2
2021,211,08/22/21,1009,58.98833,-60.59,SAT-HIGH,GEN,GEN,RCM2
2021,213,08/22/21,1009,59.51167,-60.42167,SAT-HIGH,GEN,GEN,RCM2
2021,235,08/22/21,1009,59.32833,-61.05333,SAT-HIGH,GEN,GEN,RCM2
2021,236,08/22/21,1009,59.435,-60.44333,SAT-HIGH,GEN,GEN,RCM2
2021,243,08/22/21,1009,59.09333,-60.09833,SAT-HIGH,GEN,GEN,RCM2
2021,244,08/22/21,1009,57.83333,-59.88833,SAT-HIGH,GEN,GEN,RCM2
2021,245,08/22/21,1009,58.09,-60.355,SAT-HIGH,GEN,GEN,RCM2
2021,258,08/22/21,1009,59.45333,-60.86167,SAT-HIGH,GEN,GEN,RCM2
2021,262,08/22/21,1009,58.64667,-60.81333,SAT-HIGH,GEN,GEN,RCM2
2021,263,08/22/21,1009,58.61833,-60.70333,SAT-HIGH,GEN,GEN,RCM2
2021,267,08/22/21,1009,58.44167,-61.15167,SAT-HIGH,GEN,GEN,RCM2
2021,268,08/22/21,1009,58.415,-61.10167,SAT-HIGH,GEN,GEN,RCM2
2021,271,08/22/21,1009,58.43833,-60.98833,SAT-HIGH,GEN,GEN,RCM2
2021,272,08/22/21,1009,58.43167,-61.00833,SAT-HIGH,GEN,GEN,RCM2
2021,274,08/22/21,1009,57.90333,-60.46667,SAT-HIGH,GEN,GEN,RCM2
2021,275,08/22/21,1009,57.88667,-60.46,SAT-HIGH,GEN,GEN,RCM2
2021,285,08/22/21,1009,56.48167,-58.875,SAT-HIGH,GEN,GEN,RCM2
2021,286,08/22/21,1009,58.46667,-61.28,SAT-HIGH,GEN,GEN,RCM2
2021,10002,08/22/21,1009,58.51667,-59.55333,SAT-HIGH,GEN,GEN,RCM2
2021,10010,08/22/21,1009,59.37,-61.03167,SAT-HIGH,GEN,GEN,RCM2
2021,10013,08/22/21,1009,58.39833,-61.005,SAT-HIGH,GEN,GEN,RCM2
2021,21365,08/22/21,2141,54.71667,-56.83833,SAT-HIGH,GEN,GEN,RCM1
2021,101,08/22/21,2142,57.41833,-61.12833,SAT-HIGH,GEN,GEN,RCM1
2021,103,08/22/21,2142,57.52667,-60.19833,SAT-HIGH,GEN,GEN,RCM1
2021,110,08/22/21,2142,57.50333,-60.26667,SAT-HIGH,GEN,GEN,RCM1
2021,123,08/22/21,2142,58.64667,-61.33167,SAT-HIGH,GEN,GEN,RCM1
2021,140,08/22/21,2142,58.22333,-61.40667,SAT-HIGH,GEN,GEN,RCM1
2021,143,08/22/21,2142,58.66,-61.395,SAT-HIGH,GEN,GEN,RCM1
2021,147,08/22/21,2142,57.48333,-60.23667,SAT-HIGH,GEN,GEN,RCM1
2021,162,08/22/21,2142,57.885,-60.375,SAT-HIGH,GEN,GEN,RCM1
2021,163,08/22/21,2142,58.445,-61.04167,SAT-HIGH,GEN,GEN,RCM1
2021,216,08/22/21,2142,59.095,-61.32667,SAT-HIGH,GEN,GEN,RCM1
2021,235,08/22/21,2142,59.09167,-61.12667,SAT-HIGH,GEN,GEN,RCM1
2021,245,08/22/21,2142,58.06333,-60.42833,SAT-HIGH,GEN,GEN,RCM1
2021,249,08/22/21,2142,57.89833,-60.30167,SAT-HIGH,GEN,GEN,RCM1
2021,259,08/22/21,2142,58.65667,-60.93667,SAT-HIGH,GEN,GEN,RCM1
2021,261,08/22/21,2142,59.08833,-61.10667,SAT-HIGH,GEN,GEN,RCM1
2021,267,08/22/21,2142,58.39333,-61.115,SAT-HIGH,GEN,GEN,RCM1
2021,268,08/22/21,2142,58.465,-61.08667,SAT-HIGH,GEN,GEN,RCM1
2021,271,08/22/21,2142,58.47667,-61.01333,SAT-HIGH,GEN,GEN,RCM1
2021,272,08/22/21,2142,58.45667,-61.01333,SAT-HIGH,GEN,GEN,RCM1
2021,275,08/22/21,2142,57.84333,-60.32167,SAT-HIGH,GEN,GEN,RCM1
2021,277,08/22/21,2142,58.14167,-60.40833,SAT-HIGH,GEN,GEN,RCM1
2021,286,08/22/21,2142,58.47833,-61.32167,SAT-HIGH,GEN,GEN,RCM1
2021,287,08/22/21,2142,58.255,-61.53,SAT-HIGH,GEN,GEN,RCM1
2021,288,08/22/21,2142,58.26833,-61.46833,SAT-HIGH,GEN,GEN,RCM1
2021,289,08/22/21,2142,58.25833,-61.44,SAT-HIGH,GEN,GEN,RCM1
2021,290,08/22/21,2142,58.48167,-60.89333,SAT-HIGH,GEN,GEN,RCM1
2021,291,08/22/21,2142,58.54333,-61.38833,SAT-HIGH,GEN,GEN,RCM1
2021,292,08/22/21,2142,58.48167,-61.33833,SAT-HIGH,GEN,GEN,RCM1
2021,293,08/22/21,2142,58.48667,-61.39667,SAT-HIGH,GEN,GEN,RCM1
2021,294,08/22/21,2142,58.44833,-61.42,SAT-HIGH,GEN,GEN,RCM1
2021,10002,08/22/21,2142,58.36167,-59.57167,SAT-HIGH,GEN,GEN,RCM1
2021,10004,08/22/21,2142,58.72,-61.465,SAT-HIGH,GEN,GEN,RCM1
2021,10012,08/22/21,2142,58.90167,-61.28833,SAT-HIGH,GEN,GEN,RCM1
2021,10013,08/22/21,2142,58.46333,-61.025,SAT-HIGH,GEN,GEN,RCM1
2021,10016,08/22/21,2142,58.93833,-61.41833,SAT-HIGH,GEN,GEN,RCM1
2021,10017,08/22/21,2142,58.93,-61.36333,SAT-HIGH,GEN,GEN,RCM1
2021,378,08/23/21,1845,56.36833,-60.36167,R/V,SM,PIN,XJAR
2021,285,08/23/21,2149,56.475,-58.84833,SAT-HIGH,GEN,GEN,RCM1
2021,145,08/23/21,2151,59.98167,-62.68833,SAT-HIGH,GEN,GEN,RCM1
2021,178,08/23/21,2151,59.87667,-63,SAT-HIGH,GEN,GEN,RCM1
2021,182,08/23/21,2151,59.49833,-61.08167,SAT-HIGH,GEN,GEN,RCM1
2021,183,08/23/21,2151,59.665,-60.38667,SAT-HIGH,GEN,GEN,RCM1
2021,196,08/23/21,2151,59.825,-61.35667,SAT-HIGH,GEN,GEN,RCM1
2021,197,08/23/21,2151,59.83,-61.18167,SAT-HIGH,GEN,GEN,RCM1
2021,200,08/23/21,2151,59.74833,-60.705,SAT-HIGH,GEN,GEN,RCM1
2021,201,08/23/21,2151,59.865,-61.16167,SAT-HIGH,GEN,GEN,RCM1
2021,203,08/23/21,2151,59.91333,-60.63833,SAT-HIGH,GEN,GEN,RCM1
2021,204,08/23/21,2151,59.57667,-61.94333,SAT-HIGH,GEN,GEN,RCM1
2021,205,08/23/21,2151,59.73833,-61.585,SAT-HIGH,GEN,GEN,RCM1
2021,208,08/23/21,2151,59.035,-60.69667,SAT-HIGH,GEN,GEN,RCM1
2021,210,08/23/21,2151,59.31,-61.10167,SAT-HIGH,GEN,GEN,RCM1
2021,212,08/23/21,2151,59.60667,-60.685,SAT-HIGH,GEN,GEN,RCM1
2021,214,08/23/21,2151,59.74167,-60.56,SAT-HIGH,GEN,GEN,RCM1
2021,215,08/23/21,2151,59.49333,-60.67,SAT-HIGH,GEN,GEN,RCM1
2021,216,08/23/21,2151,59.12167,-61.08,SAT-HIGH,GEN,GEN,RCM1
2021,217,08/23/21,2151,59.75167,-60.68833,SAT-HIGH,GEN,GEN,RCM1
2021,218,08/23/21,2151,59.49167,-61.53667,SAT-HIGH,VLG,ISL,RCM1
2021,221,08/23/21,2151,60.09333,-63.55167,SAT-HIGH,GEN,GEN,RCM1
2021,224,08/23/21,2151,59.89167,-61.24333,SAT-HIGH,GEN,GEN,RCM1
2021,233,08/23/21,2151,59.82,-61.76833,SAT-HIGH,GEN,GEN,RCM1
2021,235,08/23/21,2151,59.05,-61.08167,SAT-HIGH,GEN,GEN,RCM1
2021,240,08/23/21,2151,59.44333,-62.005,SAT-HIGH,GEN,GEN,RCM1
2021,248,08/23/21,2151,59.93,-61.51833,SAT-HIGH,GEN,GEN,RCM1
2021,251,08/23/21,2151,60.03667,-62.09833,SAT-HIGH,GEN,GEN,RCM1
2021,258,08/23/21,2151,59.42,-61.19167,SAT-HIGH,GEN,GEN,RCM1
2021,261,08/23/21,2151,59.06667,-61.01,SAT-HIGH,GEN,GEN,RCM1
2021,270,08/23/21,2151,59.16,-61.30167,SAT-HIGH,GEN,GEN,RCM1
2021,296,08/23/21,2151,59.54,-61.77667,SAT-HIGH,GEN,GEN,RCM1
2021,297,08/23/21,2151,59.465,-61.58333,SAT-HIGH,GEN,GEN,RCM1
2021,299,08/23/21,2151,59.49667,-61.53833,SAT-HIGH,GEN,GEN,RCM1
2021,10001,08/23/21,2151,59.04833,-62.91167,SAT-HIGH,GEN,GEN,RCM1
2021,10005,08/23/21,2151,59.78333,-60.715,SAT-HIGH,GEN,GEN,RCM1
2021,10006,08/23/21,2151,59.38167,-60.95333,SAT-HIGH,GEN,GEN,RCM1
2021,10008,08/23/21,2151,59.87,-61.30833,SAT-HIGH,VLG,ISL,RCM1
2021,10010,08/23/21,2151,59.365,-61.31,SAT-HIGH,GEN,GEN,RCM1
2021,10012,08/23/21,2151,58.94167,-61.29667,SAT-HIGH,GEN,GEN,RCM1
2021,10014,08/23/21,2151,60.155,-63.92833,SAT-HIGH,GEN,GEN,RCM1
2021,10019,08/23/21,2151,59.75167,-60.71,SAT-HIGH,GEN,GEN,RCM1
2021,10020,08/23/21,2151,59.35833,-61.80667,SAT-HIGH,GEN,GEN,RCM1
2021,20848,08/23/21,2151,59.135,-62.42667,SAT-HIGH,GEN,GEN,RCM1
2021,100,08/24/21,1027,57.65667,-59.77167,SAT-HIGH,GEN,GEN,RCM2
2021,101,08/24/21,1027,57.33333,-61.01,SAT-HIGH,GEN,GEN,RCM2
2021,110,08/24/21,1027,57.5,-60.29833,SAT-HIGH,GEN,GEN,RCM2
2021,123,08/24/21,1027,58.54,-61.33333,SAT-HIGH,GEN,GEN,RCM2
2021,139,08/24/21,1027,58.30333,-61.61333,SAT-HIGH,GEN,GEN,RCM2
2021,143,08/24/21,1027,58.67667,-61.60667,SAT-HIGH,GEN,GEN,RCM2
2021,145,08/24/21,1027,60.03167,-62.64667,SAT-HIGH,GEN,GEN,RCM2
2021,163,08/24/21,1027,58.47,-60.92,SAT-HIGH,GEN,GEN,RCM2
2021,176,08/24/21,1027,60.37,-63.86667,SAT-HIGH,GEN,GEN,RCM2
2021,178,08/24/21,1027,59.845,-62.86667,SAT-HIGH,GEN,GEN,RCM2
2021,180,08/24/21,1027,58.835,-60.46167,SAT-HIGH,GEN,GEN,RCM2
2021,182,08/24/21,1027,59.45,-61.1,SAT-HIGH,GEN,GEN,RCM2
2021,183,08/24/21,1027,59.59833,-60.20667,SAT-HIGH,GEN,GEN,RCM2
2021,196,08/24/21,1027,59.82833,-61.48833,SAT-HIGH,GEN,GEN,RCM2
2021,197,08/24/21,1027,59.675,-60.98833,SAT-HIGH,GEN,GEN,RCM2
2021,200,08/24/21,1027,59.63167,-60.55667,SAT-HIGH,GEN,GEN,RCM2
2021,201,08/24/21,1027,59.77333,-61.125,SAT-HIGH,GEN,GEN,RCM2
2021,204,08/24/21,1027,59.64667,-61.87333,SAT-HIGH,GEN,GEN,RCM2
2021,205,08/24/21,1027,59.68667,-61.54833,SAT-HIGH,GEN,GEN,RCM2
2021,207,08/24/21,1027,58.045,-59.62,SAT-HIGH,GEN,GEN,RCM2
2021,210,08/24/21,1027,59.26333,-61.115,SAT-HIGH,GEN,GEN,RCM2
2021,212,08/24/21,1027,59.625,-60.5,SAT-HIGH,GEN,GEN,RCM2
2021,213,08/24/21,1027,59.52,-60.45,SAT-HIGH,GEN,GEN,RCM2
2021,214,08/24/21,1027,59.64333,-60.46333,SAT-HIGH,GEN,GEN,RCM2
2021,215,08/24/21,1027,59.41167,-60.51667,SAT-HIGH,GEN,GEN,RCM2
2021,216,08/24/21,1027,59.15667,-61.12833,SAT-HIGH,GEN,GEN,RCM2
2021,217,08/24/21,1027,59.64,-60.48833,SAT-HIGH,GEN,GEN,RCM2
2021,218,08/24/21,1027,59.42333,-61.78833,SAT-HIGH,VLG,ISL,RCM2
2021,221,08/24/21,1027,60.11167,-63.51,SAT-HIGH,GEN,GEN,RCM2
2021,222,08/24/21,1027,60.33833,-63.685,SAT-HIGH,GEN,GEN,RCM2
2021,229,08/24/21,1027,58.71,-60.91333,SAT-HIGH,GEN,GEN,RCM2
2021,236,08/24/21,1027,59.39667,-60.15833,SAT-HIGH,GEN,GEN,RCM2
2021,240,08/24/21,1027,59.45333,-62.10333,SAT-HIGH,GEN,GEN,RCM2
2021,258,08/24/21,1027,59.33833,-61.205,SAT-HIGH,GEN,GEN,RCM2
2021,259,08/24/21,1027,58.54667,-61.01167,SAT-HIGH,GEN,GEN,RCM2
2021,261,08/24/21,1027,59.13167,-61.035,SAT-HIGH,GEN,GEN,RCM2
2021,262,08/24/21,1027,58.40833,-60.74167,SAT-HIGH,GEN,GEN,RCM2
2021,263,08/24/21,1027,58.42833,-60.38167,SAT-HIGH,GEN,GEN,RCM2
2021,267,08/24/21,1027,58.39167,-60.90167,SAT-HIGH,GEN,GEN,RCM2
2021,268,08/24/21,1027,58.49667,-60.96667,SAT-HIGH,GEN,GEN,RCM2
2021,270,08/24/21,1027,59.10167,-61.255,SAT-HIGH,GEN,GEN,RCM2
2021,271,08/24/21,1027,58.455,-60.89167,SAT-HIGH,VLG,ISL,RCM2
2021,286,08/24/21,1027,58.34833,-61.35167,SAT-HIGH,GEN,GEN,RCM2
2021,290,08/24/21,1027,58.44667,-60.89167,SAT-HIGH,GEN,GEN,RCM2
2021,291,08/24/21,1027,58.51833,-61.27333,SAT-HIGH,GEN,GEN,RCM2
2021,292,08/24/21,1027,58.385,-61.47333,SAT-HIGH,GEN,GEN,RCM2
2021,293,08/24/21,1027,58.315,-61.515,SAT-HIGH,GEN,GEN,RCM2
2021,296,08/24/21,1027,59.59833,-61.9,SAT-HIGH,GEN,GEN,RCM2
2021,297,08/24/21,1027,59.43167,-61.845,SAT-HIGH,GEN,GEN,RCM2
2021,299,08/24/21,1027,59.455,-61.83333,SAT-HIGH,GEN,GEN,RCM2
2021,300,08/24/21,1027,59.45167,-60.82667,SAT-HIGH,GEN,GEN,RCM2
2021,303,08/24/21,1027,58.63,-61.11,SAT-HIGH,GEN,GEN,RCM2
2021,10001,08/24/21,1027,58.98833,-62.87167,SAT-HIGH,GEN,GEN,RCM2
2021,10004,08/24/21,1027,58.66,-61.625,SAT-HIGH,GEN,GEN,RCM2
2021,10005,08/24/21,1027,59.76333,-60.82833,SAT-HIGH,GEN,GEN,RCM2
2021,10008,08/24/21,1027,59.72,-61.02167,SAT-HIGH,VLG,ISL,RCM2
2021,10010,08/24/21,1027,59.295,-61.31167,SAT-HIGH,GEN,GEN,RCM2
2021,10013,08/24/21,1027,58.48167,-60.93167,SAT-HIGH,GEN,GEN,RCM2
2021,10014,08/24/21,1027,60.15333,-63.92833,SAT-HIGH,GEN,GEN,RCM2
2021,10016,08/24/21,1027,58.745,-61.56333,SAT-HIGH,GEN,GEN,RCM2
2021,10018,08/24/21,1027,58.335,-61.55667,SAT-HIGH,GEN,GEN,RCM2
2021,10019,08/24/21,1027,59.72167,-60.82333,SAT-HIGH,GEN,GEN,RCM2
2021,10020,08/24/21,1027,59.29167,-61.72,SAT-HIGH,GEN,GEN,RCM2
2021,10021,08/24/21,1027,59.145,-62.48167,SAT-HIGH,GEN,GEN,RCM2
2021,10022,08/24/21,1027,58.65833,-61.57333,SAT-HIGH,GEN,GEN,RCM2
2021,10023,08/24/21,1027,58.57667,-61.09167,SAT-HIGH,GEN,GEN,RCM2
2021,10024,08/24/21,1027,58.56167,-61.01167,SAT-HIGH,GEN,GEN,RCM2
2021,20848,08/24/21,1027,59.12667,-62.48,SAT-HIGH,GEN,GEN,RCM2
2021,21386,08/24/21,1027,57.59167,-59.74667,SAT-HIGH,GEN,GEN,RCM2
2021,236,08/24/21,2126,59.35,-59.91833,SAT-HIGH,GEN,GEN,RCM2
2021,101,08/24/21,2158,57.28833,-60.975,SAT-HIGH,GEN,GEN,RCM1
2021,10001,08/24/21,2159,59.00167,-62.90667,SAT-HIGH,GEN,GEN,RCM1
2021,10011,08/24/21,2159,59.68667,-63.545,SAT-HIGH,GEN,GEN,RCM1
2021,10014,08/24/21,2159,60.15333,-63.92667,SAT-HIGH,GEN,GEN,RCM1
2021,10020,08/24/21,2159,59.26833,-61.73,SAT-HIGH,GEN,GEN,RCM1
2021,10021,08/24/21,2159,59.14,-62.54833,SAT-HIGH,GEN,GEN,RCM1
2021,145,08/24/21,2159,60.06,-62.49333,SAT-HIGH,GEN,GEN,RCM1
2021,178,08/24/21,2159,59.84667,-62.72833,SAT-HIGH,GEN,GEN,RCM1
2021,204,08/24/21,2159,59.62,-61.745,SAT-HIGH,GEN,GEN,RCM1
2021,218,08/24/21,2159,59.44167,-61.96333,SAT-HIGH,VLG,ISL,RCM1
2021,221,08/24/21,2159,60.12333,-63.42167,SAT-HIGH,GEN,GEN,RCM1
2021,240,08/24/21,2159,59.51167,-62.11,SAT-HIGH,GEN,GEN,RCM1
2021,297,08/24/21,2159,59.465,-62.00167,SAT-HIGH,GEN,GEN,RCM1
2021,299,08/24/21,2159,59.47833,-61.99833,SAT-HIGH,GEN,GEN,RCM1
2021,306,08/24/21,2159,59.32,-62.05333,SAT-HIGH,GEN,GEN,RCM1
2021,10003,08/25/21,1002,54.61333,-56.80333,SAT-HIGH,GEN,GEN,RCM3
2021,244,08/25/21,1002,57.88333,-59.38667,SAT-HIGH,GEN,GEN,RCM3
2021,285,08/25/21,1002,56.47,-58.84667,SAT-HIGH,GEN,GEN,RCM3
2021,10004,08/25/21,1032,58.505,-61.87167,SAT-HIGH,GEN,GEN,RCM2
2021,10008,08/25/21,1032,59.485,-60.72167,SAT-HIGH,VLG,ISL,RCM2
2021,10012,08/25/21,1032,58.84,-61.28167,SAT-HIGH,GEN,GEN,RCM2
2021,10016,08/25/21,1032,58.69833,-61.57167,SAT-HIGH,GEN,GEN,RCM2
2021,10017,08/25/21,1032,58.89167,-61.41667,SAT-HIGH,GEN,GEN,RCM2
2021,10018,08/25/21,1032,58.35833,-61.53333,SAT-HIGH,GEN,GEN,RCM2
2021,10020,08/25/21,1032,59.205,-61.65833,SAT-HIGH,GEN,GEN,RCM2
2021,10021,08/25/21,1032,59.13167,-62.60333,SAT-HIGH,GEN,GEN,RCM2
2021,10023,08/25/21,1032,58.595,-61.11333,SAT-HIGH,GEN,GEN,RCM2
2021,10024,08/25/21,1032,58.51833,-61.21833,SAT-HIGH,GEN,GEN,RCM2
2021,123,08/25/21,1032,58.58333,-61.40667,SAT-HIGH,GEN,GEN,RCM2
2021,139,08/25/21,1032,58.25,-61.57167,SAT-HIGH,GEN,GEN,RCM2
2021,143,08/25/21,1032,58.53833,-61.85667,SAT-HIGH,GEN,GEN,RCM2
2021,145,08/25/21,1032,60.035,-62.43333,SAT-HIGH,GEN,GEN,RCM2
2021,176,08/25/21,1032,60.42833,-63.82167,SAT-HIGH,GEN,GEN,RCM2
2021,178,08/25/21,1032,59.84,-62.64667,SAT-HIGH,GEN,GEN,RCM2
2021,210,08/25/21,1032,59.17667,-61.13667,SAT-HIGH,GEN,GEN,RCM2
2021,218,08/25/21,1032,59.49167,-61.98333,SAT-HIGH,VLG,ISL,RCM2
2021,221,08/25/21,1032,60.16667,-63.39833,SAT-HIGH,GEN,GEN,RCM2
2021,229,08/25/21,1032,58.69,-61.03,SAT-HIGH,GEN,GEN,RCM2
2021,235,08/25/21,1032,58.76333,-60.98,SAT-HIGH,GEN,GEN,RCM2
2021,240,08/25/21,1032,59.55167,-62.06167,SAT-HIGH,GEN,GEN,RCM2
2021,252,08/25/21,1032,60.34333,-63.07667,SAT-HIGH,GEN,GEN,RCM2
2021,258,08/25/21,1032,59.22833,-61.20833,SAT-HIGH,GEN,GEN,RCM2
2021,259,08/25/21,1032,58.49667,-61.19333,SAT-HIGH,GEN,GEN,RCM2
2021,268,08/25/21,1032,58.475,-61.17333,SAT-HIGH,GEN,GEN,RCM2
2021,270,08/25/21,1032,59.06167,-61.25167,SAT-HIGH,GEN,GEN,RCM2
2021,271,08/25/21,1032,58.48833,-61.185,SAT-HIGH,VLG,ISL,RCM2
2021,291,08/25/21,1032,58.555,-61.34,SAT-HIGH,GEN,GEN,RCM2
2021,292,08/25/21,1032,58.43167,-61.31833,SAT-HIGH,GEN,GEN,RCM2
2021,293,08/25/21,1032,58.345,-61.54333,SAT-HIGH,GEN,GEN,RCM2
2021,297,08/25/21,1032,59.52333,-61.98,SAT-HIGH,GEN,GEN,RCM2
2021,299,08/25/21,1032,59.54167,-61.95333,SAT-HIGH,GEN,GEN,RCM2
2021,300,08/25/21,1032,59.445,-60.74,SAT-HIGH,GEN,GEN,RCM2
2021,303,08/25/21,1032,58.61333,-61.09167,SAT-HIGH,GEN,GEN,RCM2
2021,307,08/25/21,1032,58.86667,-61.58333,SAT-HIGH,GEN,GEN,RCM2
2021,10003,08/25/21,2132,54.60667,-56.8,SAT-HIGH,GEN,GEN,RCM2
2021,10008,08/25/21,2134,59.39833,-60.56,SAT-HIGH,VLG,ISL,RCM2
2021,10012,08/25/21,2134,58.81,-61.33167,SAT-HIGH,GEN,GEN,RCM2
2021,10013,08/25/21,2134,58.39667,-60.79167,SAT-HIGH,GEN,GEN,RCM2
2021,10016,08/25/21,2134,58.69333,-61.58333,SAT-HIGH,GEN,GEN,RCM2
2021,10017,08/25/21,2134,58.81667,-61.575,SAT-HIGH,GEN,GEN,RCM2
2021,10018,08/25/21,2134,58.41167,-61.53,SAT-HIGH,GEN,GEN,RCM2
2021,10020,08/25/21,2134,59.18333,-61.59667,SAT-HIGH,GEN,GEN,RCM2
2021,10022,08/25/21,2134,58.60667,-61.40167,SAT-HIGH,GEN,GEN,RCM2
2021,10023,08/25/21,2134,58.64333,-61.145,SAT-HIGH,GEN,GEN,RCM2
2021,10024,08/25/21,2134,58.55667,-61.20667,SAT-HIGH,GEN,GEN,RCM2
2021,10025,08/25/21,2134,58.75,-60.80167,SAT-HIGH,GEN,GEN,RCM2
2021,103,08/25/21,2134,57.72333,-60.29,SAT-HIGH,GEN,GEN,RCM2
2021,110,08/25/21,2134,57.545,-60.36833,SAT-HIGH,GEN,GEN,RCM2
2021,123,08/25/21,2134,58.485,-61.41333,SAT-HIGH,GEN,GEN,RCM2
2021,140,08/25/21,2134,57.88833,-60.915,SAT-HIGH,GEN,GEN,RCM2
2021,147,08/25/21,2134,57.42333,-60.455,SAT-HIGH,GEN,GEN,RCM2
2021,163,08/25/21,2134,58.27667,-60.84667,SAT-HIGH,GEN,GEN,RCM2
2021,182,08/25/21,2134,59.43667,-61.40833,SAT-HIGH,GEN,GEN,RCM2
2021,183,08/25/21,2134,59.32167,-60.24167,SAT-HIGH,GEN,GEN,RCM2
2021,197,08/25/21,2134,59.61333,-61.035,SAT-HIGH,GEN,GEN,RCM2
2021,204,08/25/21,2134,59.56167,-61.655,SAT-HIGH,GEN,GEN,RCM2
2021,205,08/25/21,2134,59.55667,-61.35,SAT-HIGH,GEN,GEN,RCM2
2021,206,08/25/21,2134,58.85167,-60.20333,SAT-HIGH,GEN,GEN,RCM2
2021,208,08/25/21,2134,58.83,-60.79333,SAT-HIGH,GEN,GEN,RCM2
2021,210,08/25/21,2134,59.14833,-61.12833,SAT-HIGH,GEN,GEN,RCM2
2021,211,08/25/21,2134,58.53833,-60.65667,SAT-HIGH,GEN,GEN,RCM2
2021,213,08/25/21,2134,59.305,-60.265,SAT-HIGH,GEN,GEN,RCM2
2021,215,08/25/21,2134,59.185,-60.47167,SAT-HIGH,GEN,GEN,RCM2
2021,218,08/25/21,2134,59.55167,-61.9,SAT-HIGH,VLG,ISL,RCM2
2021,229,08/25/21,2134,58.65333,-61.03333,SAT-HIGH,GEN,GEN,RCM2
2021,234,08/25/21,2134,58.55667,-60.18,SAT-HIGH,GEN,GEN,RCM2
2021,235,08/25/21,2134,58.75667,-60.89333,SAT-HIGH,GEN,GEN,RCM2
2021,236,08/25/21,2134,59.33833,-59.94333,SAT-HIGH,GEN,GEN,RCM2
2021,243,08/25/21,2134,58.97833,-60.02167,SAT-HIGH,GEN,GEN,RCM2
2021,244,08/25/21,2134,57.80667,-59.215,SAT-HIGH,GEN,GEN,RCM2
2021,258,08/25/21,2134,59.17167,-61.19,SAT-HIGH,GEN,GEN,RCM2
2021,259,08/25/21,2134,58.54833,-61.20667,SAT-HIGH,GEN,GEN,RCM2
